"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"4583541550","312145","10810","28 Mar 2019 01:52","33:24","2004","13-34","13,34","Dire","The Final Tribe","Handsken, Xibbe, Era, Frost, Chessie","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4583530543","312161","10810","28 Mar 2019 01:56","51:47","3107","41-34","41,34","Radiant","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy","Uvajenie.Hope","BLACKARXANGEL, chshrct, Bignum, Palantimos, Pikachu[ϟ]"
"4583529539","312160","10810","28 Mar 2019 01:56","28:53","1733","9-24","9,24","Dire","FlyToMoon","ALWAYSWANNAFLY, Nofear, .Ark, yoky-, Iceberg","Gambit Esports","Afoninje, AfterLife, Fng, Daxak, Immersion"
"4583527633","312139","10810","28 Mar 2019 01:55","29:12","1752","30-15","30,15","Radiant","Alliance","iNSaNiA, Boxi, qojqva, Madara, Taiga","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"4583351795","312109","10810","28 Mar 2019 01:12","31:38","1898","35-20","35,20","Radiant","Team Empire","Maden, sayuw, KingR, kostya, dream`","Old but Gold","VANSKOR, Illidan, velheor, G, 633"
"4583330794","312146","10810","28 Mar 2019 01:06","30:01","1801","12-42","12,42","Dire","SexyAsFuck","Skylark, SsaSpartan, ThuG, ntakii, Focus","OG","n0tail, JerAx, 7ckngMad, topson, ana"
"4583329981","312145","10810","28 Mar 2019 01:06","21:20","1280","18-6","18,6","Radiant","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha","The Final Tribe","Handsken, Xibbe, Era, Frost, Chessie"
"4583324948","312111","10810","28 Mar 2019 01:03","21:11","1271","9-19","9,19","Dire","Gambit Esports","Afoninje, AfterLife, Fng, Daxak, Immersion","Uvajenie.Hope","BLACKARXANGEL, chshrct, Bignum, Palantimos, Pikachu[ϟ]"
"4583304724","312141","10810","28 Mar 2019 01:00","38:58","2338","26-15","26,15","Radiant","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa","Goblin Legs","Buugi, Syuuu, Qupe, Peksu, Shisui"
"4583276337","312139","10810","28 Mar 2019 01:00","25:43","1543","17-4","17,4","Radiant","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Alliance","iNSaNiA, Boxi, qojqva, Madara, Taiga"
"4583129864","312111","10810","28 Mar 2019 12:11","28:33","1713","13-23","13,23","Dire","Gambit Esports","Afoninje, AfterLife, Fng, Daxak, Immersion","Uvajenie.Hope","BLACKARXANGEL, chshrct, Bignum, Palantimos, Pikachu[ϟ]"
"4583114920","312109","10810","28 Mar 2019 12:09","39:50","2390","14-41","14,41","Dire","Team Empire","Maden, sayuw, KingR, kostya, dream`","Old but Gold","VANSKOR, Illidan, velheor, G, 633"
"4583075887","312113","10810","28 Mar 2019 11:55","24:31","1471","19-10","19,10","Radiant","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","CM19ESji","Nίx, Misha, iLTW, Unknown, Save- lft 4"
"4583057643","312110","10810","28 Mar 2019 11:49","24:44","1484","22-12","22,12","Radiant","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy","FlyToMoon","ALWAYSWANNAFLY, Nofear, .Ark, yoky-, Iceberg"
"4582913393","312113","10810","28 Mar 2019 11:01","28:45","1725","11-25","11,25","Dire","CM19ESji","Nίx, Misha, iLTW, Unknown, Save- lft 4","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4582902817","312111","10810","28 Mar 2019 11:00","49:01","2941","28-18","28,18","Radiant","Gambit Esports","Afoninje, AfterLife, Fng, Daxak, Immersion","Uvajenie.Hope","BLACKARXANGEL, chshrct, Bignum, Palantimos, Pikachu[ϟ]"
"4582900498","312110","10810","28 Mar 2019 11:00","26:33","1593","38-15","38,15","Radiant","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy","FlyToMoon","ALWAYSWANNAFLY, Nofear, .Ark, yoky-, Iceberg"
"4582890604","312109","10810","28 Mar 2019 11:00","42:10","2530","31-38","31,38","Dire","Old but Gold","VANSKOR, Illidan, velheor, G, 633","Team Empire","Maden, sayuw, KingR, kostya, dream`"
"4571560543","310755","10681","24 Mar 2019 10:35","21:48","1308","16-6","16,6","Radiant","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4571435212","310755","10681","24 Mar 2019 09:20","39:08","2348","35-23","35,23","Radiant","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade"
"4571332503","310755","10681","24 Mar 2019 08:25","22:21","1341","24-8","24,8","Radiant","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4571162988","310755","10681","24 Mar 2019 07:02","49:12","2952","34-30","34,30","Dire","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4570962993","310755","10681","24 Mar 2019 05:40","43:06","2586","34-14","34,14","Radiant","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4570578980","310614","10681","24 Mar 2019 03:50","27:52","1672","12-25","12,25","Dire","Fnatic","iceiceice, Jabz, MP, DJ, Abed","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4570204459","310614","10681","24 Mar 2019 02:30","44:00","2640","26-15","26,15","Radiant","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Fnatic","iceiceice, Jabz, MP, DJ, Abed"
"4569895339","310614","10681","24 Mar 2019 01:32","25:13","1513","22-8","22,8","Radiant","Fnatic","iceiceice, Jabz, MP, DJ, Abed","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4567572611","310366","10681","24 Mar 2019 12:30","38:34","2314","23-26","23,26","Radiant","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","Fnatic","iceiceice, Jabz, MP, DJ, Abed"
"4567476943","310366","10681","23 Mar 2019 11:15","43:16","2596","44-30","44,30","Dire","Fnatic","iceiceice, Jabz, MP, DJ, Abed","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade"
"4567322054","310366","10681","23 Mar 2019 09:41","1:00:05","3605","26-42","26,42","Dire","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","Fnatic","iceiceice, Jabz, MP, DJ, Abed"
"4567153134","310248","10681","23 Mar 2019 08:09","36:59","2219","23-13","23,13","Radiant","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4566979134","310248","10681","23 Mar 2019 06:55","38:07","2287","19-31","19,31","Dire","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4566761961","310248","10681","23 Mar 2019 05:37","42:39","2559","33-32","33,32","Radiant","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4566404889","310119","10681","23 Mar 2019 04:10","31:51","1911","17-27","17,27","Dire","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4566008301","310119","10681","23 Mar 2019 02:56","38:46","2326","25-32","25,32","Dire","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4565507375","309982","10681","23 Mar 2019 01:15","48:06","2886","25-23","25,23","Dire","PSG.LGD","xNova, Chalice, fy, Xm, Ame","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4565197292","309982","10681","23 Mar 2019 11:50","47:23","2843","24-40","24,40","Dire","PSG.LGD","xNova, Chalice, fy, Xm, Ame","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4564903836","309982","10681","23 Mar 2019 10:31","40:20","2420","13-29","13,29","Dire","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","PSG.LGD","xNova, Chalice, fy, Xm, Ame"
"4563353379","309789","10681","22 Mar 2019 09:50","44:27","2667","20-38","20,38","Dire","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","Fnatic","iceiceice, Jabz, MP, DJ, Abed"
"4563231613","309789","10681","22 Mar 2019 08:42","29:16","1756","25-8","25,8","Radiant","Fnatic","iceiceice, Jabz, MP, DJ, Abed","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4563073645","309662","10681","22 Mar 2019 07:15","28:42","1722","36-16","36,16","Radiant","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","PSG.LGD","xNova, Chalice, fy, Xm, Ame"
"4562878976","309662","10681","22 Mar 2019 05:55","43:18","2598","35-32","35,32","Dire","PSG.LGD","xNova, Chalice, fy, Xm, Ame","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade"
"4562402022","309662","10681","22 Mar 2019 04:33","38:33","2313","8-31","8,31","Dire","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","PSG.LGD","xNova, Chalice, fy, Xm, Ame"
"4555084908","308893","10681","20 Mar 2019 06:55","35:37","2137","28-10","28,10","Radiant","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL"
"4554867853","308893","10681","20 Mar 2019 05:20","1:02:12","3732","29-26","29,26","Radiant","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL"
"4554578846","308893","10681","20 Mar 2019 03:55","49:18","2958","30-22","30,22","Radiant","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4554108384","308854","10681","20 Mar 2019 02:35","28:39","1719","12-29","12,29","Dire","J.Storm","March, Moo, Fear, Forev, bryle","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4553746326","308854","10681","20 Mar 2019 01:30","33:05","1985","8-31","8,31","Dire","J.Storm","March, Moo, Fear, Forev, bryle","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4551368417","308566","10681","19 Mar 2019 05:59","38:11","2291","35-22","35,22","Radiant","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Chaos Esports Club","Kingrd, w33, MISERY, hFn, tavo"
"4551191215","308566","10681","19 Mar 2019 04:55","30:07","1807","26-9","26,9","Radiant","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Chaos Esports Club","Kingrd, w33, MISERY, hFn, tavo"
"4550987172","308566","10681","19 Mar 2019 04:00","22:05","1325","16-5","16,5","Radiant","Chaos Esports Club","Kingrd, w33, MISERY, hFn, tavo","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4550482474","308521","10681","19 Mar 2019 02:40","28:19","1699","3-30","3,30","Dire","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL"
"4550045833","308521","10681","19 Mar 2019 01:30","33:53","2033","12-33","12,33","Dire","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL"
"4547663516","308215","10681","18 Mar 2019 05:30","22:48","1368","11-27","11,27","Dire","Infamous Gaming","papita, Timado, Wu, mason, MoOz","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4547463917","308215","10681","18 Mar 2019 04:30","24:53","1493","6-18","6,18","Dire","Infamous Gaming","papita, Timado, Wu, mason, MoOz","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4547016140","308175","10681","18 Mar 2019 03:00","45:06","2706","18-37","18,37","Dire","Mineski","pieliedie, kpii, Febby, Moon, Ahjit","J.Storm","March, Moo, Fear, Forev, bryle"
"4546406736","308175","10681","18 Mar 2019 01:29","53:22","3202","40-25","40,25","Radiant","J.Storm","March, Moo, Fear, Forev, bryle","Mineski","pieliedie, kpii, Febby, Moon, Ahjit"
"4544415572","307884","10681","17 Mar 2019 09:05","47:25","2845","31-17","31,17","Radiant","Fnatic","iceiceice, Jabz, MP, DJ, Abed","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4544296911","307884","10681","17 Mar 2019 07:50","40:31","2431","17-36","17,36","Dire","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Fnatic","iceiceice, Jabz, MP, DJ, Abed"
"4544130276","307796","10681","17 Mar 2019 06:35","28:47","1727","15-34","15,34","Dire","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4543931757","307796","10681","17 Mar 2019 05:12","50:19","3019","30-36","30,36","Dire","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4543697893","307715","10681","17 Mar 2019 04:10","23:34","1414","6-23","6,23","Dire","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL"
"4543372361","307673","10681","17 Mar 2019 03:02","20:52","1252","29-7","29,7","Radiant","Chaos Esports Club","Kingrd, w33, MISERY, hFn, tavo","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"4542720815","307635","10681","17 Mar 2019 01:30","38:18","2298","18-14","18,14","Radiant","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa","Forward Gaming","SVG, Resolut1on, MSS, UNiVeRsE, YawaR"
"4540026141","307320","10681","16 Mar 2019 09:35","42:47","2567","18-39","18,39","Dire","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade"
"4539882942","307320","10681","16 Mar 2019 08:25","38:03","2283","16-15","16,15","Radiant","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4539644844","307320","10681","16 Mar 2019 06:55","46:48","2808","31-19","31,19","Radiant","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade"
"4539367075","307243","10681","16 Mar 2019 05:30","35:41","2141","34-17","34,17","Radiant","PSG.LGD","xNova, Chalice, fy, Xm, Ame","Mineski","pieliedie, kpii, Febby, Moon, Ahjit"
"4539090592","307243","10681","16 Mar 2019 04:30","27:33","1653","10-26","10,26","Dire","Mineski","pieliedie, kpii, Febby, Moon, Ahjit","PSG.LGD","xNova, Chalice, fy, Xm, Ame"
"4538616106","307207","10681","16 Mar 2019 03:10","30:25","1825","23-6","23,6","Radiant","Infamous Gaming","papita, Timado, Wu, mason, MoOz","EHOME","y`Maxine, END, XinQ, 天命, ASD"
"4538046139","307166","10681","16 Mar 2019 01:30","46:24","2784","30-24","30,24","Radiant","J.Storm","March, Moo, Fear, Forev, bryle","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy"
"4535629696","306947","10681","15 Mar 2019 09:50","49:32","2972","44-34","44,34","Radiant","Fnatic","iceiceice, Jabz, MP, DJ, Abed","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa"
"4535581769","306928","10681","15 Mar 2019 09:19","22:52","1372","24-2","24,2","Radiant","Mineski","pieliedie, kpii, Febby, Moon, Ahjit","EHOME","y`Maxine, END, XinQ, 天命, ASD"
"4535499804","306928","10681","15 Mar 2019 08:30","17:28","1048","9-18","9,18","Dire","EHOME","y`Maxine, END, XinQ, 天命, ASD","Mineski","pieliedie, kpii, Febby, Moon, Ahjit"
"4535493681","306947","10681","15 Mar 2019 08:29","46:27","2787","24-35","24,35","Dire","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa","Fnatic","iceiceice, Jabz, MP, DJ, Abed"
"4535411193","306913","10681","15 Mar 2019 07:50","21:33","1293","4-29","4,29","Dire","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade"
"4535346071","306928","10681","15 Mar 2019 07:25","34:51","2091","14-36","14,36","Dire","Mineski","pieliedie, kpii, Febby, Moon, Ahjit","EHOME","y`Maxine, END, XinQ, 天命, ASD"
"4535329271","306872","10681","15 Mar 2019 07:25","25:07","1507","8-16","8,16","Dire","Infamous Gaming","papita, Timado, Wu, mason, MoOz","Fnatic","iceiceice, Jabz, MP, DJ, Abed"
"4535259788","306894","10681","15 Mar 2019 07:10","41:27","2487","33-19","33,19","Radiant","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"4535217452","306913","10681","15 Mar 2019 06:46","29:43","1783","30-14","30,14","Radiant","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy"
"4535134392","306872","10681","15 Mar 2019 06:25","28:18","1698","13-14","13,14","Dire","Infamous Gaming","papita, Timado, Wu, mason, MoOz","Fnatic","iceiceice, Jabz, MP, DJ, Abed"
"4535105395","306865","10681","15 Mar 2019 06:10","33:17","1997","29-19","29,19","Radiant","EHOME","y`Maxine, END, XinQ, 天命, ASD","Forward Gaming","SVG, Resolut1on, MSS, UNiVeRsE, YawaR"
"4535094481","306894","10681","15 Mar 2019 06:10","28:45","1725","13-39","13,39","Dire","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4535009122","306835","10681","15 Mar 2019 05:40","25:49","1549","23-2","23,2","Radiant","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy","Chaos Esports Club","Kingrd, w33, MISERY, hFn, tavo"
"4534910465","306872","10681","15 Mar 2019 05:15","34:27","2067","12-32","12,32","Dire","Fnatic","iceiceice, Jabz, MP, DJ, Abed","Infamous Gaming","papita, Timado, Wu, mason, MoOz"
"4534861977","306865","10681","15 Mar 2019 05:00","36:35","2195","20-16","20,16","Dire","Forward Gaming","SVG, Resolut1on, MSS, UNiVeRsE, YawaR","EHOME","y`Maxine, END, XinQ, 天命, ASD"
"4534808250","306838","10681","15 Mar 2019 04:50","29:56","1796","12-34","12,34","Dire","J.Storm","March, Moo, Fear, Forev, bryle","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4534787739","306835","10681","15 Mar 2019 04:40","28:06","1686","16-29","16,29","Dire","Chaos Esports Club","Kingrd, w33, MISERY, hFn, tavo","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy"
"4534596947","306788","10681","15 Mar 2019 04:00","21:38","1298","15-6","15,6","Radiant","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Mineski","pieliedie, kpii, Febby, Moon, Ahjit"
"4534584573","306786","10681","15 Mar 2019 03:55","43:54","2634","31-23","31,23","Radiant","PSG.LGD","xNova, Chalice, fy, Xm, Ame","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa"
"4534560333","306838","10681","15 Mar 2019 03:50","25:05","1505","34-11","34,11","Radiant","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","J.Storm","March, Moo, Fear, Forev, bryle"
"4534493687","306835","10681","15 Mar 2019 03:44","23:00","1380","17-6","17,6","Radiant","Chaos Esports Club","Kingrd, w33, MISERY, hFn, tavo","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy"
"4534238663","306786","10681","15 Mar 2019 02:50","31:46","1906","37-18","37,18","Radiant","PSG.LGD","xNova, Chalice, fy, Xm, Ame","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa"
"4534229684","306788","10681","15 Mar 2019 02:50","38:05","2285","20-30","20,30","Dire","Mineski","pieliedie, kpii, Febby, Moon, Ahjit","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER"
"4534130957","306789","10681","15 Mar 2019 02:30","38:23","2303","13-28","13,28","Dire","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha"
"4534129234","306785","10681","15 Mar 2019 02:30","29:23","1763","34-12","34,12","Radiant","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade"
"4533876672","306789","10681","15 Mar 2019 01:30","24:29","1469","20-11","20,11","Radiant","Team Secret","zai, Puppey, YapzOr, MidOne, Nisha","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"4533871683","306788","10681","15 Mar 2019 01:30","45:28","2728","26-43","26,43","Dire","Virtus.pro","9pasha, No[o]ne, RAMZES666, Solo, RodjER","Mineski","pieliedie, kpii, Febby, Moon, Ahjit"
"4533864934","306786","10681","15 Mar 2019 01:30","45:36","2736","28-34","28,34","Dire","PSG.LGD","xNova, Chalice, fy, Xm, Ame","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa"
"4533855342","306785","10681","15 Mar 2019 01:30","28:26","1706","9-30","9,30","Dire","Vici Gaming","Ori, Paparazi, Yang, Dy, Fade","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL"
"4531660167","306524","10681","14 Mar 2019 07:45","34:10","2050","24-17","24,17","Radiant","Mineski","pieliedie, kpii, Febby, Moon, Ahjit","EHOME","y`Maxine, END, XinQ, 天命, ASD"
"4531492337","306533","10681","14 Mar 2019 06:25","32:55","1975","27-16","27,16","Radiant","PSG.LGD","xNova, Chalice, fy, Xm, Ame","Infamous Gaming","papita, Timado, Wu, mason, MoOz"
"4531490895","306524","10681","14 Mar 2019 06:30","43:55","2635","33-25","33,25","Dire","Mineski","pieliedie, kpii, Febby, Moon, Ahjit","EHOME","y`Maxine, END, XinQ, 天命, ASD"
"4531454265","306499","10681","14 Mar 2019 06:10","23:55","1435","24-5","24,5","Radiant","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy"
"4531341405","306533","10681","14 Mar 2019 05:25","24:59","1499","9-31","9,31","Dire","Infamous Gaming","papita, Timado, Wu, mason, MoOz","PSG.LGD","xNova, Chalice, fy, Xm, Ame"
"4531294928","306524","10681","14 Mar 2019 05:15","42:30","2550","7-37","7,37","Dire","EHOME","y`Maxine, END, XinQ, 天命, ASD","Mineski","pieliedie, kpii, Febby, Moon, Ahjit"
"4531265898","306499","10681","14 Mar 2019 05:00","41:08","2468","21-36","21,36","Dire","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","Natus Vincere","Crystallize, SoNNeikO, Chuvash, MagicaL, Blizzy"
